timestamp	count_txn
2019-10-31      658964
2019-11-30    13641507
2019-12-31      259783
2020-01-31      258863
2020-02-29      150236
2020-03-31      148121
2020-04-30      107464
2020-05-31       26877
2020-06-30       12738
2020-07-31        5518
2020-08-31        1871
2020-09-30        2980
2020-10-31       14674
2020-11-30        9713
2020-12-31        5694
2021-01-31        2042
2021-02-28         797
2021-03-31        2278
